shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1,-23.542328,-46.472385,1,0.0
1,-23.542429,-46.472326,2,12.7
1,-23.542632,-46.472140,3,42.1
1,-23.542708,-46.471889,4,69.1
1,-23.542752,-46.471511,5,108.0
1,-23.542822,-46.471466,6,117.0
1,-23.542825,-46.471393,7,124.5
1,-23.542852,-46.471356,8,129.3
1,-23.542828,-46.471303,9,135.3
1,-23.542800,-46.471232,10,143.2
1,-23.542843,-46.471190,11,149.6
1,-23.542888,-46.471199,12,154.7
1,-23.542953,-46.471297,13,167.0
1,-23.542933,-46.471487,14,186.6
1,-23.542815,-46.471863,15,227.1
1,-23.542733,-46.472117,16,254.6
1,-23.542605,-46.472687,17,314.5
1,-23.542574,-46.473093,18,356.1
1,-23.542628,-46.473651,19,413.4
1,-23.542726,-46.474255,20,476.0
1,-23.542764,-46.474402,21,491.6
1,-23.542804,-46.474774,22,529.8
1,-23.542830,-46.475303,23,583.9
1,-23.542809,-46.475524,24,606.6
1,-23.542739,-46.476195,25,675.6
1,-23.542565,-46.477094,26,769.4
1,-23.542348,-46.478072,27,872.1
1,-23.541985,-46.479734,28,1046.5
1,-23.541592,-46.481481,29,1230.1
1,-23.541418,-46.482146,30,1300.7
1,-23.541092,-46.482960,31,1391.3
1,-23.539907,-46.484336,32,1583.5
1,-23.538372,-46.485502,33,1791.1
1,-23.537677,-46.485832,34,1875.1
1,-23.536731,-46.486248,35,1988.2
1,-23.535836,-46.487132,36,2122.2
1,-23.535384,-46.488204,37,2242.6
1,-23.535391,-46.488218,38,2244.2
1,-23.535366,-46.489892,39,2415.2
1,-23.535205,-46.492308,40,2662.5
1,-23.534966,-46.494298,41,2867.5
1,-23.534581,-46.495429,42,2990.6
1,-23.533879,-46.496597,43,3133.0
1,-23.533122,-46.497450,44,3253.8
1,-23.532601,-46.498235,45,3352.6
1,-23.532082,-46.499202,46,3466.9
1,-23.531534,-46.500159,47,3581.9
1,-23.531018,-46.501069,48,3691.0
1,-23.531003,-46.501087,49,3693.5
1,-23.530489,-46.501900,50,3794.1
1,-23.529375,-46.503418,51,3992.3
1,-23.528783,-46.504349,52,4107.8
1,-23.528009,-46.505548,53,4257.2
1,-23.527733,-46.506046,54,4316.6
1,-23.527525,-46.506620,55,4379.5
1,-23.527318,-46.507310,56,4453.6
1,-23.527225,-46.507888,57,4513.5
1,-23.527170,-46.508629,58,4589.5
1,-23.527222,-46.509301,59,4658.3
1,-23.527479,-46.511152,60,4849.5
1,-23.527669,-46.512298,61,4968.4
1,-23.527899,-46.513430,62,5086.8
1,-23.528008,-46.513911,63,5137.3
1,-23.528308,-46.514562,64,5211.7
1,-23.528633,-46.515263,65,5291.8
1,-23.529069,-46.516259,66,5404.4
1,-23.529739,-46.517536,67,5554.4
1,-23.530470,-46.519094,68,5732.9
1,-23.530685,-46.519667,69,5796.1
1,-23.530860,-46.520151,70,5849.2
1,-23.530987,-46.520659,71,5902.9
1,-23.531154,-46.521820,72,6022.9
1,-23.531286,-46.523215,73,6166.1
1,-23.531332,-46.523896,74,6235.9
1,-23.531400,-46.524621,75,6310.3
1,-23.531574,-46.526264,76,6479.1
1,-23.531743,-46.527709,77,6627.9
1,-23.531812,-46.528630,78,6722.2
1,-23.531771,-46.529367,79,6797.6
1,-23.531637,-46.530449,80,6909.1
1,-23.531466,-46.531470,81,7015.1
1,-23.531428,-46.532351,82,7105.1
1,-23.531557,-46.533588,83,7232.3
1,-23.531842,-46.534923,84,7372.2
1,-23.532178,-46.536678,85,7555.2
1,-23.532363,-46.537516,86,7643.2
1,-23.532936,-46.539959,87,7900.6
1,-23.533082,-46.540639,88,7971.9
1,-23.533431,-46.542995,89,8215.6
1,-23.533630,-46.544437,90,8364.5
1,-23.533840,-46.545628,91,8488.3
1,-23.534175,-46.547457,92,8678.7
1,-23.534572,-46.549218,93,8863.9
1,-23.534705,-46.550037,94,8948.8
1,-23.534939,-46.551083,95,9058.7
1,-23.535317,-46.552813,96,9240.2
1,-23.535598,-46.554286,97,9393.8
1,-23.535935,-46.556028,98,9575.6
1,-23.536181,-46.557394,99,9717.7
1,-23.536500,-46.558815,100,9867.1
1,-23.537090,-46.561589,101,10157.7
1,-23.537356,-46.562905,102,10295.3
1,-23.537629,-46.564096,103,10420.6
1,-23.537747,-46.564830,104,10496.7
1,-23.537939,-46.565727,105,10590.7
1,-23.538107,-46.566776,106,10699.5
1,-23.538235,-46.567544,107,10779.2
1,-23.538631,-46.569683,108,11001.9
1,-23.538816,-46.570743,109,11112.1
1,-23.539104,-46.571963,110,11240.7
1,-23.539361,-46.572786,111,11329.4
1,-23.539613,-46.573416,112,11399.5
1,-23.539854,-46.574265,113,11490.2
1,-23.540055,-46.575075,114,11575.9
2,-23.686132,-46.714243,1,0.0
2,-23.691172,-46.714453,2,558.6
2,-23.691142,-46.714883,3,602.6
2,-23.692152,-46.715093,4,716.5
2,-23.693012,-46.715113,5,811.8
2,-23.693130,-46.714793,6,846.9
2,-23.693120,-46.714439,7,883.0
2,-23.694235,-46.714461,8,1006.5
2,-23.694373,-46.714858,9,1049.8
2,-23.694522,-46.715293,10,1097.2
2,-23.696452,-46.715373,11,1311.1
2,-23.696873,-46.714590,12,1403.5
2,-23.694240,-46.714456,13,1695.5
2,-23.696872,-46.714583,14,1987.3
2,-23.701042,-46.714623,15,2449.1
2,-23.702202,-46.714693,16,2577.8
2,-23.703002,-46.714493,17,2668.7
2,-23.710150,-46.711025,18,3535.8
3,-23.675081,-46.712143,1,0.0
3,-23.675882,-46.712103,2,88.8
3,-23.675932,-46.712483,3,128.0
3,-23.676942,-46.712673,4,241.5
3,-23.677982,-46.714613,5,470.5
3,-23.677562,-46.716093,6,628.4
3,-23.677272,-46.717393,7,764.9
4,-23.611205,-46.476381,1,0.0
4,-23.611261,-46.476885,2,51.8
4,-23.611469,-46.478087,3,176.6
4,-23.611597,-46.478707,4,241.5
4,-23.611692,-46.479489,5,322.0
4,-23.611708,-46.479933,6,367.3
4,-23.611598,-46.480399,7,416.4
4,-23.611381,-46.481129,8,494.7
4,-23.611291,-46.481437,9,527.7
4,-23.611237,-46.481625,10,547.8
4,-23.611072,-46.481877,11,579.3
4,-23.610722,-46.482223,12,631.7
4,-23.610554,-46.482364,13,655.3
4,-23.609990,-46.482806,14,732.3
4,-23.609808,-46.482921,15,755.6
4,-23.609525,-46.483236,16,800.5
4,-23.609259,-46.483284,17,830.4
4,-23.609066,-46.483366,18,853.4
4,-23.608879,-46.483516,19,879.1
4,-23.608444,-46.483895,20,940.9
4,-23.608166,-46.484166,21,982.3
4,-23.607659,-46.484631,22,1055.8
4,-23.607381,-46.484850,23,1093.8
4,-23.606819,-46.485305,24,1171.5
4,-23.606551,-46.485526,25,1208.8
4,-23.606289,-46.485943,26,1260.3
4,-23.606251,-46.486241,27,1291.0
4,-23.606268,-46.486489,28,1316.4
4,-23.606499,-46.487413,29,1414.1
4,-23.606608,-46.487765,30,1452.0
4,-23.606745,-46.488356,31,1514.2
4,-23.607167,-46.489942,32,1682.7
4,-23.607442,-46.490796,33,1775.0
4,-23.607610,-46.491585,34,1857.6
4,-23.607571,-46.491943,35,1894.4
4,-23.607521,-46.492100,36,1911.4
4,-23.607650,-46.492351,37,1940.7
4,-23.607820,-46.492505,38,1965.2
4,-23.608091,-46.493136,39,2036.3
4,-23.608529,-46.494345,40,2168.9
4,-23.608795,-46.495073,41,2248.8
4,-23.609120,-46.495966,42,2346.8
4,-23.609406,-46.496727,43,2430.6
4,-23.609338,-46.496934,44,2453.1
4,-23.609381,-46.497363,45,2497.1
4,-23.609751,-46.497678,46,2549.2
4,-23.609943,-46.498196,47,2606.2
4,-23.609949,-46.498875,48,2675.5
4,-23.610273,-46.499576,49,2755.5
4,-23.610474,-46.500047,50,2808.5
4,-23.610219,-46.500928,51,2902.7
4,-23.609177,-46.503285,52,3169.5
4,-23.607818,-46.505840,53,3470.6
4,-23.605791,-46.507088,54,3728.7
4,-23.602749,-46.508160,55,4082.9
4,-23.601149,-46.509750,56,4323.2
4,-23.600239,-46.510623,57,4457.7
4,-23.599467,-46.512732,58,4689.4
4,-23.598991,-46.514081,59,4836.8
4,-23.598330,-46.515980,60,5044.0
4,-23.597841,-46.517355,61,5194.4
4,-23.597688,-46.517761,62,5239.2
4,-23.598043,-46.518869,63,5358.9
4,-23.598839,-46.521243,64,5616.7
4,-23.597843,-46.523557,65,5877.4
4,-23.597142,-46.524536,66,6003.9
4,-23.596709,-46.524745,67,6056.4
4,-23.595584,-46.524657,68,6181.3
4,-23.594888,-46.525167,69,6274.4
4,-23.594279,-46.525785,70,6366.7
4,-23.593025,-46.527118,71,6561.1
4,-23.591027,-46.529390,72,6881.7
4,-23.589981,-46.530780,73,7064.8
4,-23.589380,-46.531650,74,7175.8
5,-23.694102,-46.683413,1,0.0
5,-23.695222,-46.684613,2,174.3
5,-23.695712,-46.684673,3,228.9
5,-23.696382,-46.684143,4,320.7
5,-23.697142,-46.684503,5,412.5
5,-23.697652,-46.684923,6,483.4
5,-23.698712,-46.685213,7,604.5
5,-23.698812,-46.685493,8,635.1
5,-23.698602,-46.686113,9,702.5
5,-23.697912,-46.687143,10,832.4
5,-23.696772,-46.688283,11,1004.0
5,-23.695492,-46.689213,12,1174.6
5,-23.688772,-46.693343,13,2029.8
5,-23.688112,-46.693863,14,2120.1
5,-23.687562,-46.694423,15,2203.6
5,-23.687012,-46.694803,16,2275.8
5,-23.686582,-46.695043,17,2329.3
5,-23.685432,-46.695473,18,2464.0
5,-23.682972,-46.696833,19,2769.8
5,-23.681542,-46.697863,20,2959.8
5,-23.677922,-46.701313,21,3493.3
5,-23.675932,-46.702783,22,3759.9
5,-23.666272,-46.708503,23,4978.5
5,-23.664682,-46.709683,24,5191.8
5,-23.662492,-46.710843,25,5461.7
5,-23.662042,-46.711143,26,5520.2
5,-23.661272,-46.711773,27,5627.0
5,-23.660442,-46.712563,28,5749.2
5,-23.659762,-46.713303,29,5855.9
5,-23.659062,-46.714273,30,5981.6
5,-23.657072,-46.717473,31,6375.5
5,-23.656562,-46.718173,32,6466.5
5,-23.655772,-46.719033,33,6590.4
5,-23.654012,-46.720443,34,6832.7
5,-23.650232,-46.723733,35,7369.3
5,-23.649042,-46.724613,36,7528.7
5,-23.647502,-46.725203,37,7709.6
5,-23.645382,-46.725593,38,7947.7
5,-23.644442,-46.725613,39,8051.9
5,-23.643982,-46.725533,40,8103.5
5,-23.643282,-46.725313,41,8184.2
5,-23.641232,-46.724363,42,8431.1
5,-23.640472,-46.723923,43,8526.4
5,-23.639322,-46.723023,44,8683.5
5,-23.636612,-46.720563,45,9074.7
5,-23.626582,-46.711153,46,10543.0
5,-23.625592,-46.710073,47,10698.5
5,-23.624792,-46.708713,48,10863.2
5,-23.624332,-46.707733,49,10975.4
5,-23.623782,-46.706083,50,11154.4
5,-23.623482,-46.705023,51,11267.6
5,-23.623182,-46.704213,52,11356.7
5,-23.622392,-46.702703,53,11533.9
5,-23.621942,-46.702093,54,11613.6
5,-23.621302,-46.701433,55,11711.4
5,-23.620942,-46.701113,56,11762.9
5,-23.620272,-46.700663,57,11850.2
5,-23.619482,-46.700283,58,11945.9
5,-23.618002,-46.700043,59,12111.6
5,-23.617222,-46.699813,60,12201.2
5,-23.616702,-46.699563,61,12264.1
5,-23.615972,-46.699353,62,12347.8
5,-23.611232,-46.698343,63,12882.8
5,-23.606662,-46.697303,64,13399.9
5,-23.595672,-46.693473,65,14678.3
5,-23.594712,-46.693233,66,14787.4
5,-23.594282,-46.692943,67,14843.5
5,-23.593372,-46.692703,68,14947.2
5,-23.591232,-46.692003,69,15194.8
5,-23.587892,-46.690793,70,15584.8
5,-23.587322,-46.690723,71,15648.3
5,-23.584902,-46.690863,72,15916.7
5,-23.584592,-46.690953,73,15952.2
5,-23.583692,-46.691383,74,16061.1
5,-23.580662,-46.693043,75,16437.1
5,-23.576762,-46.695303,76,16926.8
5,-23.575602,-46.696023,77,17074.8
5,-23.575002,-46.696503,78,17157.3
5,-23.574382,-46.697103,79,17249.3
5,-23.572682,-46.699203,80,17534.7
5,-23.572442,-46.699603,81,17583.4
5,-23.572032,-46.700043,82,17647.3
5,-23.570442,-46.701123,83,17855.0
5,-23.569702,-46.701443,84,17943.2
5,-23.568232,-46.701963,85,18114.5
5,-23.567432,-46.702323,86,18210.4
5,-23.566192,-46.702703,87,18353.1
5,-23.563312,-46.703773,88,18690.3
5,-23.560942,-46.705213,89,18991.1
5,-23.560282,-46.705923,90,19094.1
5,-23.559182,-46.707473,91,19293.8
5,-23.558392,-46.709183,92,19489.0
5,-23.557032,-46.711773,93,19793.4
5,-23.554732,-46.716563,94,20344.8
5,-23.548082,-46.730013,95,21903.1
5,-23.545812,-46.732863,96,22287.6
6,-23.507196,-46.547080,1,0.0
6,-23.507009,-46.546263,2,86.0
6,-23.506981,-46.545804,3,133.0
6,-23.506901,-46.545560,4,159.4
6,-23.506618,-46.544928,5,231.2
6,-23.506437,-46.544501,6,279.2
6,-23.506329,-46.544108,7,321.0
6,-23.506322,-46.544092,8,322.9
6,-23.506339,-46.543833,9,349.4
6,-23.506336,-46.543818,10,350.9
6,-23.506007,-46.543386,11,408.2
6,-23.505441,-46.542766,12,497.3
6,-23.505034,-46.542241,13,567.3
6,-23.504340,-46.541426,14,680.6
6,-23.504047,-46.541126,15,725.2
6,-23.503028,-46.540126,16,877.5
6,-23.502635,-46.539751,17,935.4
6,-23.502122,-46.539241,18,1012.5
6,-23.501691,-46.538817,19,1077.0
6,-23.501459,-46.538598,20,1111.0
6,-23.501183,-46.538241,21,1158.6
6,-23.500948,-46.538096,22,1188.6
6,-23.500285,-46.537459,23,1286.7
6,-23.499869,-46.537081,24,1346.8
6,-23.499869,-46.537075,25,1347.4
6,-23.499716,-46.536973,26,1367.3
6,-23.499198,-46.536393,27,1449.8
6,-23.499160,-46.536294,28,1460.7
6,-23.498490,-46.535685,29,1557.5
6,-23.498006,-46.535168,30,1632.8
6,-23.497562,-46.534662,31,1704.1
6,-23.497200,-46.534038,32,1779.4
6,-23.496905,-46.533375,33,1854.6
6,-23.496791,-46.533043,34,1890.8
6,-23.496680,-46.532634,35,1934.3
6,-23.496552,-46.531776,36,2023.1
6,-23.496558,-46.530926,37,2109.9
6,-23.496543,-46.530499,38,2153.6
6,-23.496515,-46.529939,39,2210.9
6,-23.496498,-46.529700,40,2235.4
6,-23.496457,-46.529540,41,2252.3
6,-23.496422,-46.529004,42,2307.2
6,-23.496407,-46.528434,43,2365.5
6,-23.496412,-46.527889,44,2421.1
6,-23.496413,-46.527883,45,2421.7
6,-23.496393,-46.527247,46,2486.7
6,-23.496390,-46.527017,47,2510.2
6,-23.496399,-46.526645,48,2548.3
6,-23.496381,-46.525742,49,2640.5
6,-23.496386,-46.525331,50,2682.5
6,-23.496424,-46.525047,51,2711.8
6,-23.496401,-46.524481,52,2769.7
6,-23.496393,-46.523762,53,2843.1
6,-23.496340,-46.523091,54,2911.9
6,-23.496308,-46.522846,55,2937.2
6,-23.496352,-46.522779,56,2945.6
6,-23.496450,-46.522731,57,2957.5
6,-23.496599,-46.522698,58,2974.3
6,-23.496638,-46.522664,59,2979.9
6,-23.496642,-46.522620,60,2984.4
6,-23.496602,-46.522413,61,3006.0
6,-23.496510,-46.521995,62,3049.9
6,-23.496447,-46.521935,63,3059.2
6,-23.496328,-46.521925,64,3072.4
6,-23.496178,-46.521952,65,3089.2
6,-23.496132,-46.521902,66,3096.5
6,-23.496065,-46.521723,67,3116.2
6,-23.495873,-46.521201,68,3173.6
6,-23.495625,-46.520612,69,3239.7
6,-23.495624,-46.520543,70,3246.8
6,-23.495715,-46.520510,71,3257.4
6,-23.495997,-46.520475,72,3288.8
6,-23.496028,-46.520460,73,3292.6
6,-23.496030,-46.520422,74,3296.5
6,-23.495933,-46.520004,75,3340.5
6,-23.495906,-46.519950,76,3346.8
6,-23.495813,-46.519902,77,3358.2
6,-23.495496,-46.519742,78,3396.9
6,-23.495362,-46.519664,79,3413.8
6,-23.495317,-46.519607,80,3421.4
6,-23.495235,-46.519358,81,3448.4
6,-23.494978,-46.518638,82,3527.3
6,-23.494711,-46.517920,83,3606.4
6,-23.494710,-46.517843,84,3614.2
6,-23.494710,-46.517729,85,3625.9
6,-23.494663,-46.517536,86,3646.3
6,-23.494589,-46.517284,87,3673.3
6,-23.494494,-46.517026,88,3701.7
6,-23.494415,-46.516922,89,3715.4
6,-23.494312,-46.516800,90,3732.3
6,-23.494265,-46.516708,91,3743.1
6,-23.494263,-46.516704,92,3743.5
6,-23.494156,-46.516419,93,3775.0
6,-23.494111,-46.516300,94,3788.1
6,-23.494047,-46.516182,95,3802.1
6,-23.493911,-46.515800,96,3843.9
6,-23.493813,-46.515540,97,3872.6
6,-23.493611,-46.515026,98,3929.7
6,-23.493450,-46.514540,99,3982.4
6,-23.493359,-46.514323,100,4006.8
6,-23.493236,-46.513875,101,4054.5
6,-23.492813,-46.512791,102,4174.7
6,-23.492485,-46.512115,103,4252.8
6,-23.492288,-46.511875,104,4285.6
6,-23.492140,-46.511698,105,4310.0
6,-23.492050,-46.511522,106,4330.5
6,-23.491923,-46.511290,107,4358.1
6,-23.491862,-46.511094,108,4379.2
6,-23.491799,-46.510959,109,4394.7
6,-23.491575,-46.510620,110,4437.3
6,-23.491338,-46.510296,111,4479.5
6,-23.491002,-46.509833,112,4539.6
6,-23.490544,-46.509295,113,4614.4
6,-23.490263,-46.508991,114,4658.4
6,-23.489915,-46.508624,115,4712.1
6,-23.489475,-46.508251,116,4774.0
6,-23.489017,-46.507904,117,4835.9
6,-23.488620,-46.507637,118,4887.6
6,-23.488018,-46.507202,119,4967.7
6,-23.487272,-46.506658,120,5067.3
6,-23.486730,-46.506270,121,5139.2
6,-23.485919,-46.505691,122,5246.8
6,-23.485721,-46.505560,123,5272.5
6,-23.485263,-46.505227,124,5333.5
6,-23.485175,-46.505148,125,5346.2
6,-23.485112,-46.505049,126,5358.5
6,-23.485023,-46.504997,127,5369.7
6,-23.484883,-46.504936,128,5386.4
6,-23.484659,-46.504731,129,5418.9
6,-23.484454,-46.504509,130,5451.0
6,-23.484316,-46.504403,131,5469.7
6,-23.483919,-46.504113,132,5522.7
6,-23.483714,-46.503951,133,5550.8
6,-23.483516,-46.503847,134,5575.2
6,-23.483252,-46.503725,135,5606.9
6,-23.482998,-46.503596,136,5638.0
6,-23.482939,-46.503571,137,5645.0
6,-23.482886,-46.503633,138,5653.7
6,-23.482838,-46.503708,139,5663.0
6,-23.482796,-46.503705,140,5667.6
6,-23.482711,-46.503639,141,5679.2
6,-23.482340,-46.503384,142,5727.9
6,-23.481971,-46.503115,143,5777.1
6,-23.481313,-46.502658,144,5863.7
6,-23.480582,-46.502137,145,5960.6
6,-23.479933,-46.501658,146,6047.5
6,-23.479745,-46.501514,147,6073.0
6,-23.479310,-46.501158,148,6133.4
6,-23.479040,-46.500930,149,6171.3
6,-23.478797,-46.500726,150,6205.3
6,-23.478681,-46.500625,151,6221.8
6,-23.478179,-46.500284,152,6287.4
6,-23.477867,-46.500058,153,6328.9
6,-23.477710,-46.499933,154,6350.5
6,-23.477612,-46.499809,155,6367.2
6,-23.477498,-46.499655,156,6387.4
6,-23.477393,-46.499389,157,6416.9
6,-23.477343,-46.498710,158,6486.5
6,-23.477300,-46.498138,159,6545.1
6,-23.477232,-46.497621,160,6598.5
6,-23.477153,-46.497059,161,6656.6
6,-23.477100,-46.496741,162,6689.6
6,-23.477096,-46.496446,163,6719.7
6,-23.477091,-46.495880,164,6777.5
6,-23.477098,-46.495475,165,6818.9
6,-23.477062,-46.494145,166,6954.9
6,-23.477066,-46.494145,167,6955.3
6,-23.477054,-46.493711,168,6999.7
6,-23.477045,-46.492442,169,7129.3
6,-23.477040,-46.491552,170,7220.2
6,-23.477033,-46.490394,171,7338.5
6,-23.477001,-46.489990,172,7379.9
6,-23.477063,-46.489581,173,7422.3
6,-23.477205,-46.489187,174,7465.5
6,-23.477290,-46.488998,175,7487.0
6,-23.477406,-46.488759,176,7514.6
6,-23.477577,-46.488279,177,7567.1
6,-23.477671,-46.488009,178,7596.6
6,-23.477798,-46.487788,179,7623.2
6,-23.477992,-46.487660,180,7648.4
6,-23.478431,-46.487365,181,7705.6
6,-23.479130,-46.487079,182,7788.3
6,-23.479665,-46.486878,183,7851.0
6,-23.480115,-46.486732,184,7903.1
6,-23.480496,-46.486591,185,7947.6
6,-23.480718,-46.486494,186,7974.1
6,-23.480864,-46.486381,187,7994.0
6,-23.480981,-46.486235,188,8013.8
6,-23.481055,-46.486041,189,8035.2
6,-23.481103,-46.485766,190,8063.8
6,-23.481058,-46.484315,191,8212.1
6,-23.480958,-46.483674,192,8278.5
6,-23.480891,-46.482992,193,8348.6
6,-23.480852,-46.482528,194,8396.2
6,-23.480793,-46.481559,195,8495.4
6,-23.480696,-46.481299,196,8524.0
6,-23.480570,-46.481176,197,8542.8
6,-23.480419,-46.481060,198,8563.3
6,-23.479972,-46.480945,199,8614.2
6,-23.479634,-46.480860,200,8652.6
6,-23.479481,-46.480810,201,8670.3
6,-23.479393,-46.480756,202,8681.5
6,-23.479304,-46.480674,203,8694.5
6,-23.479256,-46.480547,204,8708.5
6,-23.479179,-46.480322,205,8733.0
6,-23.479160,-46.480195,206,8746.1
6,-23.479064,-46.480046,207,8764.7
6,-23.478909,-46.479834,208,8792.3
6,-23.478650,-46.479492,209,8837.5
6,-23.478559,-46.479362,210,8854.2
6,-23.478419,-46.479114,211,8883.9
6,-23.478343,-46.478918,212,8905.6
6,-23.478345,-46.478915,213,8906.0
6,-23.478299,-46.478726,214,8926.0
6,-23.478268,-46.478534,215,8945.9
6,-23.478276,-46.478356,216,8964.1
6,-23.478341,-46.478149,217,8986.4
6,-23.478457,-46.477888,218,9016.0
6,-23.478654,-46.477485,219,9062.6
6,-23.478725,-46.477323,220,9081.0
6,-23.478769,-46.477203,221,9094.1
6,-23.478753,-46.477092,222,9105.6
6,-23.478690,-46.476923,223,9124.2
6,-23.478511,-46.476461,224,9175.4
6,-23.478429,-46.476216,225,9202.1
6,-23.478383,-46.475996,226,9225.1
6,-23.478332,-46.475760,227,9249.9
6,-23.478326,-46.475617,228,9264.5
6,-23.478359,-46.475333,229,9293.7
6,-23.478476,-46.474730,230,9356.7
6,-23.478521,-46.474554,231,9375.3
6,-23.478571,-46.474408,232,9391.3
6,-23.478789,-46.473982,233,9441.0
6,-23.479052,-46.473527,234,9495.9
6,-23.479389,-46.472987,235,9562.5
6,-23.479473,-46.472837,236,9580.4
6,-23.479531,-46.472770,237,9589.8
6,-23.479626,-46.472705,238,9602.2
6,-23.479840,-46.472648,239,9626.6
6,-23.479988,-46.472592,240,9644.0
6,-23.480107,-46.472527,241,9658.8
6,-23.480190,-46.472463,242,9670.0
6,-23.480268,-46.472383,243,9681.9
6,-23.480400,-46.472210,244,9704.9
6,-23.480480,-46.472070,245,9721.7
6,-23.480595,-46.471869,246,9745.9
6,-23.480637,-46.471648,247,9768.9
6,-23.480683,-46.471262,248,9808.7
6,-23.480791,-46.470292,249,9908.5
6,-23.480845,-46.469913,250,9947.6
6,-23.480935,-46.469303,251,10010.8
6,-23.480953,-46.469155,252,10026.0
6,-23.480998,-46.469035,253,10039.2
6,-23.481082,-46.468922,254,10054.1
6,-23.481178,-46.468825,255,10068.6
6,-23.481285,-46.468706,256,10085.6
6,-23.481374,-46.468577,257,10102.0
6,-23.481498,-46.468395,258,10125.1
6,-23.481635,-46.468189,259,10151.1
6,-23.481806,-46.467854,260,10190.2
6,-23.481930,-46.467563,261,10222.9
6,-23.481933,-46.467560,262,10223.4
6,-23.482059,-46.467291,263,10254.2
6,-23.482144,-46.467095,264,10276.3
6,-23.482427,-46.466482,265,10346.4
6,-23.482537,-46.466231,266,10374.8
6,-23.482631,-46.465969,267,10403.5
6,-23.482756,-46.465570,268,10446.5
6,-23.482851,-46.465182,269,10487.5
6,-23.482898,-46.464882,270,10518.6
6,-23.482950,-46.464526,271,10555.4
6,-23.483000,-46.464130,272,10596.3
6,-23.483023,-46.463736,273,10636.6
6,-23.483033,-46.463211,274,10690.2
6,-23.483029,-46.462843,275,10727.8
6,-23.483028,-46.462415,276,10771.6
6,-23.483021,-46.461740,277,10840.5
6,-23.483017,-46.461562,278,10858.7
6,-23.483034,-46.461178,279,10898.0
6,-23.483027,-46.461036,280,10912.5
6,-23.483031,-46.460842,281,10932.3
6,-23.483052,-46.460689,282,10948.1
6,-23.483073,-46.460541,283,10963.4
6,-23.483109,-46.460421,284,10976.3
6,-23.483150,-46.460282,285,10991.2
6,-23.483132,-46.459775,286,11043.0
6,-23.483103,-46.458862,287,11136.4
6,-23.483088,-46.458542,288,11169.1
6,-23.483048,-46.458173,289,11207.1
6,-23.483006,-46.457932,290,11232.1
6,-23.482974,-46.457622,291,11264.0
6,-23.482879,-46.456832,292,11345.4
6,-23.482809,-46.456426,293,11387.6
6,-23.482790,-46.456218,294,11408.9
6,-23.482785,-46.456023,295,11428.8
6,-23.482784,-46.455804,296,11451.2
6,-23.482749,-46.455583,297,11474.1
6,-23.482613,-46.454589,298,11576.8
6,-23.482496,-46.453746,299,11663.8
6,-23.482469,-46.453599,300,11679.2
6,-23.482455,-46.453531,301,11686.3
6,-23.482380,-46.453397,302,11702.3
6,-23.482318,-46.453219,303,11721.7
6,-23.482223,-46.452858,304,11760.1
6,-23.482158,-46.452562,305,11791.2
6,-23.482127,-46.452367,306,11811.4
6,-23.482117,-46.452163,307,11832.2
6,-23.482104,-46.452068,308,11842.0
6,-23.482100,-46.452061,309,11842.9
6,-23.482002,-46.451834,310,11868.5
6,-23.482000,-46.451832,311,11868.8
6,-23.481962,-46.451729,312,11880.1
6,-23.481944,-46.451587,313,11894.8
6,-23.481916,-46.451105,314,11944.1
6,-23.481885,-46.450591,315,11996.7
6,-23.481887,-46.450583,316,11997.6
6,-23.481824,-46.449767,317,12081.2
6,-23.481735,-46.448491,318,12211.9
6,-23.481673,-46.447751,319,12287.8
6,-23.481663,-46.447603,320,12303.0
6,-23.481629,-46.447490,321,12315.2
6,-23.481581,-46.447353,322,12330.1
6,-23.481568,-46.447260,323,12339.7
6,-23.481533,-46.447021,324,12364.5
6,-23.481520,-46.446723,325,12394.9
6,-23.481459,-46.445853,326,12484.1
6,-23.481466,-46.445740,327,12495.6
6,-23.481466,-46.445421,328,12528.2
6,-23.481490,-46.445096,329,12561.5
6,-23.481467,-46.444937,330,12578.0
6,-23.481404,-46.444826,331,12591.3
6,-23.481425,-46.444758,332,12598.6
6,-23.481471,-46.444655,333,12610.3
6,-23.481471,-46.444652,334,12610.6
6,-23.481452,-46.444606,335,12615.7
6,-23.481322,-46.444513,336,12633.0
6,-23.481265,-46.444440,337,12642.8
6,-23.481146,-46.444238,338,12667.3
6,-23.481082,-46.444051,339,12687.6
6,-23.481041,-46.443798,340,12713.9
6,-23.481006,-46.443539,341,12740.6
6,-23.480946,-46.443226,342,12773.4
6,-23.480818,-46.442564,343,12842.5
6,-23.480768,-46.442295,344,12870.5
6,-23.480636,-46.441644,345,12938.6
6,-23.480508,-46.440987,346,13007.2
6,-23.480445,-46.440815,347,13026.1
6,-23.480396,-46.440648,348,13044.0
6,-23.480352,-46.440376,349,13072.2
6,-23.480331,-46.440134,350,13097.0
6,-23.480299,-46.439723,351,13139.2
6,-23.480240,-46.439596,352,13153.7
6,-23.480195,-46.439428,353,13171.6
6,-23.480187,-46.439341,354,13180.5
6,-23.480159,-46.439056,355,13209.8
6,-23.480140,-46.438857,356,13230.2
6,-23.480113,-46.438678,357,13248.7
6,-23.480055,-46.438392,358,13278.7
6,-23.479906,-46.437644,359,13356.8
